conditions,d_price,details,guest_rating,name,original_price,room_type,star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Madifushi Private Island
Opens in new window
Meemu AtollShow on map
8.9
Fabulous
105 reviews
Location 9.3
Booking.com pays
Beach Villa with Private Pool (One Time Free Snorkelling to nearby Reef & Free Sea Plane Transfers for Two adults (for stays more than 4 nights ONLY)
Entire villa • 1 bedroom • 1 living room • 1 bathroom • 144m²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 78,542₱ 74,615
Original price ₱ 78,542. Current price ₱ 74,615.
+₱ 53,198 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","West Sands
Opens in new window
UkulhasShow on map
8.7
Fabulous
354 reviews
Location 9.5
Deluxe Room (20% off on Manta Snorkelling)
Multiple bed types
Free cancellation
1 night, 2 adults
₱ 5,289
Price ₱ 5,289
+₱ 1,460 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Silver Oasis Maldives
Opens in new window
HuraaShow on map
9.2
Superb
53 reviews
Booking.com pays
Double Room
1 double bed
Breakfast included
Free cancellation
Only 7 rooms left at this price on our site
1 night, 2 adults
₱ 8,616₱ 4,502
Original price ₱ 8,616. Current price ₱ 4,502.
+₱ 1,566 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
JA Manafaru Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
DhidhdhooShow on map
9.3
Superb
385 reviews
Early 2024 Deal
Sunrise Water Villa with Infinity Pool
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
1 night, 2 adults
₱ 75,040₱ 52,528
Original price ₱ 75,040. Current price ₱ 52,528.
+₱ 15,165 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast & dinner included
Fairmont Maldives, Sirru Fen Fushi
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Shaviyani AtollShow on map
Sustainability certification
8.8
Fabulous
129 reviews
Beach Sunrise Villa with Private Pool and Personal Villa Host
Entire villa • 1 bedroom • 1 bathroom • 357m²
1 extra-large double bed
Breakfast & dinner included
Free cancellation
Only 7 left at this price on our site
1 night, 2 adults
₱ 55,585
Price ₱ 55,585
+₱ 83,266 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Nihaali Maldives
Opens in new window
KudarikiluShow on map
9.5
Exceptional
28 reviews
Location 9.6
Standard Double Room
1 extra-large double bed
Free cancellation
1 night, 2 adults
₱ 3,010
Price ₱ 3,010
+₱ 831 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Dhoani Maldives Guesthouse
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
KendhooShow on map
9.4
Superb
63 reviews
Location 9.3
Early 2024 Deal
Standard Double Room
1 large double bed
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 6,253₱ 5,003
Original price ₱ 6,253. Current price ₱ 5,003.
+₱ 2,515 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Ellaidhoo Maldives by Cinnamon
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
HangnaameedhooShow on map
Sustainability certification
8.8
Fabulous
316 reviews
Standard Room with Garden View - Spa (20%) and a 15% off excursions - Dolphin watching / Sunset fishing / Sunset Cruise for Bookings from 15th Feb, 2024
1 double bed
Breakfast included
1 night, 2 adults
₱ 22,702
Price ₱ 22,702
+₱ 29,612 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Cinnamon Velifushi Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
KeyodhooShow on map
9.2
Superb
663 reviews
Location 9.4
Superior Beach Loft - 20% off F&B + 20% off Spa
1 extra-large double bed
Breakfast included
Free cancellation
Only 5 rooms left at this price on our site
1 night, 2 adults
₱ 67,980₱ 37,389
Original price ₱ 67,980. Current price ₱ 37,389.
+₱ 35,488 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","All-inclusive
Cinnamon Hakuraa Huraa Maldives - All Inclusive
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Meemu AtollShow on map
Sustainability certification
9.3
Superb
539 reviews
Location 9.3
Standard Beach Bungalow - Standard All Inclusive + 10% off F&B & Excursions + 5% off on Seaplane Transfers for Minimum 5-night stays
Entire bungalow • 1 bedroom • 1 bathroom • 70m²
1 double bed
All-inclusive
Only 2 left at this price on our site
1 night, 2 adults
₱ 74,150₱ 40,783
Original price ₱ 74,150. Current price ₱ 40,783.
+₱ 38,101 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Canareef Resort Maldives
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
MeedhooShow on map
7.9
Good
116 reviews
Early 2024 Deal
Booking.com pays
Sunset Beach Villa
Entire villa • 1 bedroom • 1 bathroom • 76m²
1 extra-large double bed
Breakfast included
Free cancellation
1 night, 2 adults
₱ 14,063₱ 9,352
Original price ₱ 14,063. Current price ₱ 9,352.
+₱ 3,384 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Koimala Hotel
Opens in new window
MaamigiliShow on map
9.1
Superb
354 reviews
Early 2024 Deal
Comfort Room
1 large double bed
Breakfast included
Only 4 rooms left at this price on our site
1 night, 2 adults
₱ 3,740₱ 2,917
Original price ₱ 3,740. Current price ₱ 2,917.
+₱ 800 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Kandima Maldives
Opens in new window
KudahuvadhooShow on map
8.9
Fabulous
1,385 reviews
Beach Studio | 2 Kids Up to 5.99 Years Stay & Eat Free on Same Meal Plan Chosen by Adult Guests + 10% discount on Spa + 15% Off on Excursions & Watersports
2 beds (1 extra-large double, 1 sofa bed)
Breakfast included
Only 1 room left at this price on our site
1 night, 2 adults
₱ 51,751₱ 22,253
Original price ₱ 51,751. Current price ₱ 22,253.
+₱ 6,809 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","All meals included
Royal Island Resort at Baa Atoll Biosphere Reserve
Opens in new window
Featured
This property matches your criteria and may be ranked higher in your search results. It will pay us a higher commission if you make a booking.
Baa AtollShow on map
9.0
Superb
1,217 reviews
Beach Villa
2 beds (1 single, 1 double)
All meals included
Free cancellation
1 night, 2 adults
₱ 24,020
Price ₱ 24,020
+₱ 6,630 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
,"1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges","Breakfast included
Ukulhas Villa Beach Hotel
Opens in new window
UkulhasShow on map
8.4
Very good
100 reviews
Limited-time Deal
Deluxe Double Room with Balcony (10% off on Food & Beverages)
1 double bed
Breakfast included
Free cancellation
No prepayment needed – pay at the property
1 night, 2 adults
₱ 20,566₱ 9,255
Original price ₱ 20,566. Current price ₱ 9,255.
+₱ 2,888 taxes and charges
See availability",none,Ukulhas Villa Beach Hotel,Ukulhas,Deluxe Double Room with Balcony (10% off on Food & Beverages),star
